1837.610, 440.140, 72.202
1368.077, 619.796, 129.340
1296.613, 273.865, 112.914
226.495, 612.768, 47.673
1704.948, 725.536, 20.818
1132.294, 704.472, 100.683
932.084, 949.702, 55.880
1050.871, 751.685, 98.138
1206.604, 684.240, 224.162
1091.890, 497.509, 96.564
449.115, 92.141, 117.107
876.405, 255.540, 157.449
928.756, 254.458, 197.504
1609.895, 848.059, 18.203
441.213, 893.309, 242.239
1291.753, 456.724, 112.225
1757.238, 794.697, 23.731
842.324, 1051.851, 8.765
619.487, 1042.298, 171.194
1192.482, 140.635, 174.274
475.853, 227.916, 35.755
90.731, 803.865, 64.578
1902.309, 368.681, 84.886
1512.660, 467.364, 57.807
1832.767, 476.725, 135.480
1751.125, 81.759, 97.412
1303.238, 1007.161, 168.711
799.050, 959.078, 169.230
1697.693, 507.134, 239.389
1734.990, 1036.007, 121.484
1110.630, 551.451, 97.346
1165.162, 835.634, 237.244
140.752, 731.385, 14.175
1106.233, 811.293, 9.993
1103.279, 96.786, 90.730
573.501, 305.329, 141.907
907.419, 617.665, 242.446
1289.096, 162.315, 180.008
1237.565, 573.198, 238.974
1538.825, 539.382, 50.698
1859.859, 975.792, 72.277
1591.996, 819.865, 45.826
1667.668, 402.237, 207.132
1604.787, 571.643, 122.524
630.611, 713.244, 98.464
743.518, 220.887, 221.558
418.322, 199.174, 248.769
259.554, 832.061, 190.164
131.148, 287.916, 106.571
1893.400, 22.945, 166.726
233.040, 592.404, 143.502
198.894, 937.702, 153.904
1093.734, 883.316, 225.837
467.533, 902.623, 18.800
1280.894, 227.572, 74.771
490.942, 356.819, 97.985
151.095, 161.917, 36.691
241.954, 388.790, 68.488
934.695, 707.387, 111.299
1208.389, 17.336, 132.044
1722.760, 1027.457, 145.253
732.438, 169.391, 131.840
976.792, 675.426, 131.423
1063.025, 614.093, 112.091
237.942, 784.483, 46.545
1880.693, 296.000, 39.618
1573.668, 211.168, 12.077
742.105, 575.072, 23.177
1600.237, 1005.900, 74.124
961.158, 782.756, 97.136
1464.914, 684.559, 57.792
1410.857, 1004.659, 200.215
1511.000, 1009.868, 107.330
1916.935, 26.770, 212.261
295.849, 210.482, 52.043
125.394, 936.087, 56.053
402.304, 218.999, 127.173
965.502, 31.832, 200.252
330.208, 738.430, 77.992
695.936, 1046.157, 232.722
1644.906, 519.980, 48.317
1718.505, 245.055, 96.620
1289.409, 882.885, 203.296
1845.538, 738.943, 202.958
701.083, 339.342, 203.031
1355.500, 575.285, 215.444
827.306, 827.399, 151.979
1484.355, 641.611, 84.005
646.356, 828.324, 41.825
282.462, 911.950, 26.489
554.746, 752.690, 195.599
880.171, 820.882, 58.830
1599.276, 609.730, 112.811
1587.349, 305.678, 145.329
1826.787, 1034.137, 90.138
706.516, 171.352, 214.634
1541.011, 173.862, 186.760
801.326, 822.832, 231.967
1142.923, 773.653, 184.210
540.224, 1000.144, 71.133
1798.742, 1045.203, 244.018
1009.904, 924.841, 142.357
1345.968, 666.741, 117.585
1804.939, 1027.286, 171.151
49.435, 1026.003, 255.000
1688.051, 993.862, 64.423
1822.347, 522.852, 146.757
1875.063, 194.946, 153.910
1811.666, 755.836, 190.016
1814.696, 24.458, 233.204
1884.224, 908.868, 125.995
1689.727, 310.882, 44.639
832.092, 1036.953, 183.884
466.635, 282.217, 24.130
523.261, 699.754, 97.766
768.264, 141.729, 188.948
1725.313, 1005.390, 188.072
869.402, 432.072, 79.985
1035.232, 497.087, 143.099
1798.919, 620.846, 207.202
1010.519, 235.965, 154.353
1900.608, 417.565, 146.979
491.498, 555.620, 169.430
581.725, 598.863, 176.574
161.345, 837.938, 221.007
1266.458, 683.663, 91.084
1596.776, 146.682, 74.857
442.219, 1042.156, 151.633
786.923, 483.971, 102.973
1203.135, 725.364, 38.015
1452.375, 137.428, 173.770
1399.192, 839.991, 165.370
892.256, 771.780, 36.748
1596.340, 208.843, 216.425
665.130, 603.095, 196.889
790.562, 998.165, 40.735
691.038, 967.634, 207.601
1003.954, 1014.400, 129.777
1202.676, 1014.693, 208.668
1450.347, 537.109, 132.903
951.990, 92.043, 177.455
1464.220, 828.236, 117.485
967.578, 348.705, 147.000
230.518, 569.233, 130.692
453.790, 1043.823, 208.366
569.478, 123.380, 57.210
105.403, 315.165, 42.018
1497.884, 459.715, 85.245
1775.377, 1037.753, 86.993
725.415, 623.290, 89.589
663.982, 1022.437, 95.068
626.825, 934.978, 49.355
1763.327, 775.429, 171.196
1322.471, 1003.081, 170.782
1121.199, 39.844, 81.274
1087.897, 728.235, 243.348
572.572, 973.377, 180.142
1884.786, 227.097, 39.722
251.105, 727.440, 171.986
1347.682, 508.858, 149.391
628.668, 274.961, 189.062
1387.863, 944.102, 156.359
1602.316, 789.278, 255.000
1579.910, 833.259, 110.777
269.849, 479.313, 73.188
673.121, 864.432, 157.817
933.291, 587.307, 158.035
258.311, 275.681, 237.422
727.946, 9.685, 98.431
930.977, 1043.680, 254.028
1103.932, 748.678, 98.406
449.106, 774.917, 194.515
1219.946, 331.017, 193.953
147.422, 435.619, 117.240
1035.677, 659.448, 199.580
332.904, 820.445, 232.673
1576.294, 1010.747, 123.863
118.497, 489.604, 203.405
1308.619, 20.192, 106.005
96.056, 466.556, 204.861
303.298, 749.524, 183.485
1522.386, 897.535, 193.665
248.101, 902.915, 108.715
678.416, 446.244, 227.674
149.707, 260.404, 80.462
752.771, 154.339, 235.169
291.094, 348.182, 91.277
1551.860, 521.028, 118.561
1363.717, 1040.322, 227.747
1341.366, 37.056, 111.644
1276.121, 917.771, 157.496
974.484, 902.565, 97.704
1294.082, 555.039, 63.057
432.532, 71.236, 40.799
1143.094, 376.034, 84.435
951.277, 166.135, 150.936
1885.608, 1066.390, 49.149
1102.619, 816.593, 190.779
155.144, 739.947, 139.335
70.039, 141.172, 69.590
1911.143, 1067.859, 101.940
964.207, 583.243, 105.029
1623.625, 111.496, 118.962
949.290, 860.691, 68.147
457.938, 825.710, 224.560
1146.406, 833.051, 133.065
639.861, 255.841, 19.163
993.885, 928.349, 236.829
581.095, 91.149, 86.881
596.077, 185.949, 127.727
913.724, 533.314, 37.875
339.307, 657.499, 96.768
197.490, 244.486, 192.032
209.956, 572.150, 80.079
704.234, 945.165, 173.697
1926.292, 324.555, 93.886
125.900, 214.430, 24.256
780.755, 327.730, 204.146
958.569, 116.061, 196.755
348.499, 637.093, 141.913
88.387, 686.547, 162.340
509.622, 153.427, 249.298
103.006, 875.684, 114.804
543.703, 692.120, 64.691
653.083, 112.577, 169.571
369.894, 700.002, 192.481
1796.469, 842.251, 28.831
836.941, 871.062, 97.445
743.362, 1052.936, 53.570
1372.919, 745.948, 89.263
1241.619, 71.205, 201.266
349.803, 548.363, 202.491
930.274, 381.515, 169.370
1887.583, 205.666, 199.746
1500.241, 1014.211, 221.493
84.644, 426.954, 51.074
932.209, 559.669, 221.207
1384.276, 943.995, 38.588
157.200, 863.066, 130.040
1208.223, 470.235, 107.356
65.957, 917.932, 184.118
1911.273, 744.717, 92.483
664.226, 898.142, 246.482
1513.670, 1052.405, 79.033
917.038, 997.612, 44.068
864.320, 785.972, 122.716
1076.298, 885.848, 239.453
1167.781, 406.095, 160.010
1068.205, 676.293, 96.754
158.568, 639.125, 217.589
1209.942, 22.235, 237.733
146.907, 800.181, 106.987
944.616, 340.010, 99.818
1644.426, 63.419, 194.528
808.991, 183.881, 104.403
1408.258, 671.964, 139.752
1482.802, 549.013, 117.535
1497.676, 592.985, 174.900
513.184, 940.446, 140.935
1450.691, 937.207, 234.316
334.475, 777.936, 186.801
668.421, 734.627, 216.091
1029.709, 779.118, 130.864
768.478, 982.904, 47.169
1742.199, 27.122, 105.295
1882.851, 911.758, 139.817
1313.069, 302.092, 35.340
1052.903, 1066.243, 208.647
872.129, 918.972, 222.097
1832.861, 71.208, 90.735
616.837, 570.466, 174.407
1670.623, 847.907, 247.711
1662.541, 993.945, 221.250
1275.003, 454.508, 67.042
802.684, 508.140, 111.802
1793.221, 219.113, 13.241
158.931, 59.647, 54.582
1920.745, 1020.259, 53.266
923.921, 1003.823, 38.988
591.545, 542.030, 234.614
493.658, 71.201, 199.555
995.941, 128.131, 113.062
287.723, 210.018, 95.767
183.580, 823.409, 235.585
313.607, 394.810, 112.751
323.084, 923.548, 101.926
705.602, 673.110, 81.130
424.065, 914.681, 103.970
125.848, 152.162, 51.756
1747.697, 220.237, 170.232
1816.145, 344.287, 147.050
882.940, 499.378, 245.120
522.778, 895.402, 120.267
397.618, 423.333, 185.490
279.168, 723.530, 255.000
1726.970, 203.381, 170.988
1079.682, 533.544, 35.833
1211.767, 219.115, 83.820
272.805, 314.100, 216.838
490.913, 50.032, 196.038
1590.123, 438.328, 164.289
234.330, 793.035, 35.257
210.356, 243.593, 95.591
195.011, 404.437, 125.355
863.798, 258.786, 134.152
1383.890, 774.869, 92.110
1753.292, 957.950, 194.224
1208.258, 582.418, 174.533
495.896, 864.527, 163.047
480.943, 848.199, 132.316
1502.323, 538.927, 123.637
765.885, 968.778, 58.918
204.239, 44.786, 76.693
1348.188, 809.056, 187.756
1497.747, 872.010, 85.233
1397.033, 1032.609, 239.434
439.597, 910.868, 106.270
1544.539, 863.640, 144.646
296.449, 103.252, 94.965
588.095, 135.660, 231.359
336.593, 825.742, 154.379
1838.464, 358.429, 44.168
91.714, 723.125, 45.149
1708.973, 878.072, 190.133
17.999, 1010.379, 129.196
160.922, 141.963, 86.904
1887.394, 409.789, 189.685
285.451, 515.740, 225.285
307.196, 811.147, 78.603
1835.185, 884.414, 205.836
312.824, 836.501, 54.239
1322.900, 861.477, 100.527
1546.269, 397.710, 73.322
1594.002, 670.852, 49.549
1657.324, 590.646, 198.782
813.473, 670.199, 208.882
1148.437, 478.305, 213.772
1200.501, 130.338, 219.441
1646.894, 750.810, 125.783
1389.529, 823.964, 199.030
1612.232, 28.063, 63.249
520.786, 539.100, 200.506
1189.670, 679.522, 76.106
1199.376, 708.073, 131.418
235.680, 51.097, 99.862
1913.762, 722.631, 34.780
265.993, 902.397, 149.226
171.329, 859.930, 114.911
564.370, 90.751, 238.392
1424.024, 1050.720, 53.456
836.174, 242.087, 34.759
984.094, 282.259, 195.343
446.345, 451.610, 168.240
1047.846, 190.074, 85.910
1022.430, 140.595, 9.856
1229.495, 136.984, 44.568
546.232, 642.162, 155.743
848.322, 398.083, 40.574
1351.456, 301.070, 145.559
198.428, 550.513, 39.142
1689.537, 52.317, 53.856
1780.599, 715.631, 114.547
1683.493, 866.063, 110.224
125.624, 484.243, 132.311
576.742, 60.595, 38.719
1464.562, 176.752, 38.766
709.523, 209.612, 96.401
471.873, 926.965, 37.121
1145.116, 715.983, 187.694
493.616, 961.378, 57.476
682.744, 676.815, 255.000
867.985, 929.131, 235.147
1071.662, 902.502, 89.467
231.482, 104.252, 194.072
18.647, 1046.109, 105.321
1037.850, 322.362, 114.850
525.960, 196.347, 164.824
790.348, 948.125, 240.360
1861.889, 347.809, 116.989
1205.086, 924.426, 247.880
1056.187, 463.882, 102.857
790.395, 462.763, 96.562
589.666, 718.348, 21.389
1666.991, 277.515, 80.730
1323.292, 176.126, 150.721
1917.904, 488.936, 172.666
1451.954, 65.717, 41.600
1482.834, 893.054, 210.628
285.669, 520.753, 161.819
1496.723, 774.260, 23.670
1849.872, 1069.875, 166.490
898.844, 80.987, 223.716
1609.552, 781.784, 244.755
891.536, 1059.888, 209.578
1560.706, 1011.364, 34.907
112.552, 992.262, 195.886
1264.507, 774.963, 111.458
1309.451, 947.473, 59.348
742.363, 246.181, 37.360
1146.693, 257.953, 101.837
1748.835, 631.087, 133.149
172.932, 249.685, 29.631
1506.275, 251.356, 154.445
1805.934, 343.294, 173.847
688.076, 88.061, 26.390
262.226, 882.738, 100.172
480.264, 735.124, 156.332
1319.079, 266.243, 103.908
548.941, 18.389, 206.762
1303.655, 825.799, 44.393
1201.213, 497.664, 240.754
264.545, 225.847, 111.512
1902.613, 529.533, 240.550
673.405, 363.282, 125.379
198.749, 618.599, 40.656
215.947, 267.591, 246.847
218.876, 59.463, 40.413
307.529, 411.357, 164.069
1241.456, 1067.560, 142.548
1780.661, 581.582, 193.548
1081.776, 406.423, 167.510
308.429, 181.995, 77.814
1033.023, 170.581, 241.194
1322.542, 204.323, 50.877
386.249, 773.751, 113.982
1166.941, 552.549, 69.529
1844.072, 236.064, 114.408
1160.157, 335.504, 178.611
1208.537, 938.696, 140.210
481.530, 434.867, 121.768
1730.251, 38.819, 185.477
440.124, 867.370, 63.550
1633.331, 677.567, 135.311
901.706, 406.241, 89.378
1185.167, 77.367, 242.521
676.288, 168.630, 176.247
22.666, 1064.477, 122.027
1472.456, 551.118, 119.475
432.912, 500.456, 48.247
326.490, 548.617, 219.214
452.452, 644.426, 241.242
1767.585, 612.997, 138.077
1308.892, 323.626, 110.484
348.568, 370.425, 52.791
922.364, 457.123, 204.676
218.996, 1064.686, 170.890
421.327, 1046.920, 194.741
1210.887, 108.496, 240.149
181.406, 448.292, 240.756
1046.122, 341.212, 93.329
1805.479, 370.399, 117.428
1574.794, 270.637, 165.227
505.625, 436.061, 170.801
977.016, 131.064, 227.994
132.009, 333.129, 134.279
702.171, 327.564, 205.624
53.409, 20.234, 164.580
1821.685, 1031.653, 183.572
1524.897, 106.194, 113.218
144.649, 102.960, 65.447
1004.035, 902.555, 238.343
1613.163, 302.567, 64.209
693.974, 32.128, 172.717
1196.971, 337.554, 165.429
75.683, -2.117, 111.587
831.567, 188.970, 120.415
1093.411, 69.697, 78.435
696.069, 921.501, 202.725
941.343, 71.978, 219.631
269.591, 680.090, 37.669
709.746, 119.580, 92.486
1386.990, 487.748, 134.250
377.006, 903.792, 77.262
1558.810, 740.893, 35.278
459.138, 159.836, 243.011
578.738, 864.218, 242.430
882.297, 448.587, 213.104
1223.428, 342.534, 144.158
481.420, 1010.615, 116.386
536.747, 550.600, 228.744
1751.720, 460.378, 121.175
1035.401, 857.362, 32.042
1169.093, 230.550, 38.268
1072.310, 1002.634, 140.689
1657.534, 957.438, 231.264
1379.826, 769.144, 189.023
1437.998, 172.379, 212.689
329.608, 955.783, 24.614
1217.866, 30.769, 241.184
49.547, 417.309, 158.017
140.261, 613.676, 89.161
1269.240, 122.755, 161.301
185.823, 1048.767, 183.661
1543.602, 910.908, 31.873
460.676, 489.952, 65.293
1012.847, 726.802, 255.000
1099.701, 206.894, 233.369
1445.527, 319.473, 84.610
1313.305, 403.664, 49.400
1119.363, 941.852, 234.007
1490.101, 474.364, 61.827
1378.379, 759.297, 227.165
276.116, 88.751, 220.906
1457.876, 79.797, 155.082
1180.475, 820.539, 179.599
252.216, 520.465, 70.956
1508.506, 950.936, 94.698
1083.190, 83.941, 235.867
62.998, 693.435, 67.038
339.963, 183.911, 146.596
1708.617, 632.376, 158.183
224.057, 332.860, 88.439
1479.304, 361.214, 73.016
1411.949, 133.385, 142.582
602.131, 117.918, 104.757
1054.256, 625.249, 147.204
740.861, 691.988, 102.437
1426.143, 8.400, 95.329
219.117, 145.612, 185.137
1005.802, 642.235, 192.191
720.094, 471.787, 175.810
1171.115, 417.425, 113.948
1067.867, 363.415, 238.126
719.193, 1003.015, 169.857
1166.796, 854.850, 218.976
1101.586, 618.698, 218.446
988.404, 972.789, 132.164
949.347, 454.430, 103.015
1564.537, 365.314, 82.004
1934.827, 497.784, 229.977
574.799, 925.790, 155.609
1177.599, 1006.861, 121.288
224.782, 251.113, 197.909
95.177, 753.207, 91.281
1500.356, 948.868, 202.903
447.570, 299.416, 43.923
1257.880, 330.388, 111.371
657.241, 342.321, 224.729
1787.394, 558.153, 210.443
1124.609, 636.958, 244.598
1270.895, 75.192, 228.710
387.866, 109.051, 233.543
140.613, 856.959, 133.663
1433.537, 557.906, 146.158
1497.254, 393.073, 210.436
1694.276, 858.328, 152.643
911.649, 140.967, 55.293
403.727, 775.329, 70.202
1592.031, 771.548, 165.264
825.387, 492.371, 211.485
1584.297, 104.640, 199.576
501.844, 822.734, 51.543
718.179, 748.694, 44.477
1000.148, 468.335, 72.264
974.526, 568.408, 247.295
1450.830, 625.884, 83.525
46.366, 319.410, 33.996
396.612, 81.344, 88.682
1066.546, 293.267, 74.763
441.242, 556.379, 169.632
516.594, 249.303, 97.444
1160.210, 842.492, 55.643
34.432, 753.720, 195.301
579.714, 718.280, 85.048
424.839, 786.258, 224.140
1715.209, 694.829, 186.514
1916.986, 815.751, 132.644
748.391, 945.654, 210.778
1317.273, 887.409, 227.392
768.836, 187.002, 31.282
510.235, 611.429, 77.839
969.515, 622.476, 141.323
1542.794, 763.423, 199.477
35.313, 663.370, 228.137
1796.080, 798.574, 246.016
1585.742, 695.796, 241.051
822.974, 179.537, 211.657
31.137, 562.281, 176.456
1700.525, 971.005, 186.131
1934.754, 49.478, 116.171
121.705, 431.316, 94.264
1195.608, 20.913, 144.151
735.462, 580.875, 211.350
437.605, 964.862, 54.130
1926.671, 702.049, 199.874
803.490, 645.664, 126.888
1161.041, 463.983, 188.710
925.742, 1048.588, 99.033
1899.446, 531.687, 102.357
46.367, 699.819, 93.970
905.531, 768.170, 113.847
130.157, 1031.080, 72.268
681.384, 627.018, 48.318
1718.921, 84.335, 234.764
187.728, 314.837, 88.923
1714.277, 596.414, 202.856
1486.877, 648.189, 27.531
1477.760, 833.624, 27.548
500.372, 641.549, 87.720
1491.683, 745.324, 108.012
716.982, 482.087, 88.311
1267.916, 279.122, 78.367
163.852, 370.307, 185.372
1851.377, 217.368, 250.230
1020.613, 616.008, 153.685
1725.629, 901.677, 249.938
1060.754, 33.772, 221.285
858.125, 1054.795, 36.563
1705.404, 458.378, 93.690
380.659, 113.493, 229.634
301.174, 380.111, 168.140
616.936, 473.666, 58.029
715.367, 849.343, 134.772
522.088, 435.514, 56.606
1343.410, 516.080, 17.306
1323.913, 964.429, 143.675
1057.793, 1003.664, 137.271
585.097, 253.649, 47.821
461.091, 827.969, 183.486
1229.538, 705.517, 109.733
1931.940, 762.560, 192.727
369.089, 449.948, 47.363
1656.922, 17.454, 98.763
213.624, 1045.284, 145.967
994.009, 60.751, 204.331
842.993, 848.968, 134.238
1301.891, 112.561, 186.820
1417.414, 637.033, 248.803
317.411, 622.548, 136.421
1315.379, 170.158, 61.319
890.458, 697.631, 165.146
1618.669, 905.073, 44.226
69.644, 2.100, 97.798
1355.815, 335.385, 112.137
765.829, 1040.073, 70.924
1672.844, 813.476, 214.743
1383.646, 1009.420, 78.957
1102.335, 731.468, 131.981
1899.349, 658.544, 48.436
1460.292, 807.277, 145.923
322.757, 654.113, 40.486
306.413, 991.626, 113.626
616.705, 276.279, 181.216
195.559, 836.958, 233.259
1565.657, 1013.895, 12.196
949.334, 590.579, 110.157
323.074, 617.770, 175.398
1141.634, 79.209, 87.209
1569.658, 740.373, 29.367
917.440, 292.828, 73.053
941.361, 265.352, 79.744
1078.377, 389.238, 23.369
1383.751, 798.309, 186.338
1095.937, 976.243, 67.270
658.851, 326.871, 45.451
92.780, 100.119, 88.986
111.896, 742.949, 28.748
92.247, 757.178, 84.061
44.780, 781.210, 166.606
540.315, 12.923, 229.884
1367.532, 38.157, 99.553
1008.034, 422.648, 103.994
882.967, 245.844, 121.464
1361.243, 904.026, 122.532
1454.882, 727.972, 172.072
726.138, 652.070, 181.481
1702.005, 766.722, 161.810
164.300, 711.358, 108.834
758.077, 154.160, 147.607
338.357, 757.231, 185.556
821.687, 93.315, 240.043
1330.669, 454.234, 111.029
1269.865, 244.540, 156.104
213.803, 895.117, 114.798
1696.116, 791.482, 168.463
698.951, 903.491, 192.906
565.307, 824.924, 63.521
1454.863, 220.802, 221.485
573.194, 81.965, 210.978
1805.829, 272.051, 198.262
510.146, 257.058, 110.162
124.845, 235.013, 129.672
1744.077, 281.434, 190.000
1079.467, 586.463, 19.800
490.482, 506.393, 93.513
1213.135, 652.328, 212.774
987.198, 536.062, 147.548
435.692, 764.406, 89.065
1845.328, 373.421, 205.257
1266.755, 258.605, 131.060
1369.799, 496.252, 246.528
76.234, 262.290, 196.934
922.380, 131.073, 239.526
1855.051, 582.357, 85.314
129.057, 66.676, 126.569
1895.293, 631.300, 228.962
1705.480, 287.060, 191.328
725.099, 813.347, 243.068
1406.422, 785.356, 245.216
535.672, 103.187, 76.380
128.617, 105.936, 145.277
733.186, 357.443, 118.198
1346.705, 491.096, 139.956
1198.303, 1029.207, 157.657
941.777, 213.816, 164.935
763.439, 488.326, 47.383
1504.365, 350.228, 164.606
206.562, 493.986, 115.406
807.320, 739.034, 208.312
528.625, 787.831, 117.677
1815.619, 629.597, 86.221
1868.356, 218.685, 23.108
1685.621, 1014.052, 49.888
544.471, 147.310, 238.413
157.004, 304.101, 66.529
528.570, 1056.234, 189.091
1824.309, 695.785, 207.837
967.106, 175.851, 9.256
895.431, 462.617, 115.797
181.207, 674.047, 143.569
124.537, 600.322, 135.315
1582.646, 129.187, 180.752
608.617, 519.067, 187.287
996.880, 1012.019, 65.622
461.101, 447.035, 106.367
1211.538, 1047.765, 231.359
1918.135, 577.287, 68.557
835.378, 1056.537, 119.316
472.476, 843.894, 10.734
1066.551, 727.550, 62.925
1537.319, 239.286, 135.930
307.956, 704.814, 222.783
952.116, 987.200, 254.533
1676.750, 601.977, 35.991
1870.213, 238.851, 153.090
1719.627, 434.390, 139.233
421.581, 859.521, 75.188
704.774, 518.156, 220.341
755.923, 754.465, 220.270
1323.877, 151.289, 162.361
1033.136, 967.360, 111.996
928.288, 549.617, 228.698
179.703, 75.651, 103.557
545.680, 598.966, 220.280
1442.697, 390.991, 198.429
1321.343, 13.793, 153.709
1091.000, 870.543, 59.078
322.457, 797.143, 208.428
521.331, 647.420, 153.062
1153.898, 395.174, 48.951
1376.165, 329.796, 100.673
904.297, 843.898, 76.135
615.399, 1013.916, 72.372
994.220, 381.516, 22.170
859.836, 1041.777, 235.638
1292.997, 880.998, 205.421
800.955, 945.074, 35.955
1788.236, 693.808, 210.391
1414.701, 6.648, 165.346
1402.530, 641.829, 55.051
1492.249, 537.365, 120.658
701.101, 296.768, 154.338
361.610, 694.006, 60.091
376.261, 140.189, 244.355
1791.400, 196.678, 184.289
1367.427, 484.464, 165.977
512.898, 305.217, 63.157
97.698, 229.398, 90.748
198.244, 122.108, 11.031
1911.350, 405.014, 219.786
1706.874, 850.980, 119.029
934.344, 115.617, 96.698
1099.735, 283.546, 93.133
1856.039, 444.070, 123.643
1254.526, 220.021, 31.772
1536.756, 160.171, 234.255
1709.045, 32.913, 220.929
1748.038, 778.020, 57.215
802.178, 377.773, 47.059
1175.669, 1067.268, 58.098
68.088, 422.980, 235.381
1784.141, 324.143, 202.816
86.397, 234.466, 233.541
1561.578, 363.206, 52.209
1841.995, 346.170, 206.460
620.852, 994.502, 238.743
923.498, 262.179, 164.955
523.666, 56.822, 47.183
985.672, 300.721, 238.283
97.085, 534.226, 61.217
307.595, 724.895, 191.548
148.146, 991.276, 122.234
1375.961, 942.572, 237.640
1931.139, 485.118, 159.592
954.844, 228.153, 248.489
233.493, 392.786, 234.593
578.249, 241.353, 143.363
1803.422, 187.953, 57.164
1742.381, 219.540, 95.214
1749.654, 1033.351, 80.376
1688.470, 495.509, 147.175
1263.088, 62.223, 139.384
1305.913, 624.701, 215.935
932.580, 722.809, 59.321
1150.241, 590.807, 159.243
859.817, 862.657, 114.433
47.385, 905.111, 236.244
816.177, 853.961, 89.572
543.585, 421.540, 226.183
399.806, 180.848, 143.627
1297.415, 376.208, 255.000
770.723, 732.816, 176.046
1765.293, 626.679, 148.954
996.206, 14.309, 22.594
934.292, 917.719, 33.220
369.521, 37.189, 118.547
1769.894, 17.081, 91.953
532.291, 692.829, 172.950
260.701, 390.121, 145.141
372.349, 648.093, 90.451
991.122, 50.692, 149.490
320.489, 286.505, 161.552
205.213, 963.313, 192.503
634.750, 16.888, 43.734
36.099, 167.040, 87.121
816.752, 544.604, 62.479
794.838, 749.184, 212.290
418.097, 157.831, 238.905
685.103, 609.778, 202.383
1493.626, 809.347, 237.268
975.149, 838.362, 194.693
799.651, 364.877, 53.789
84.526, 459.461, 91.377
608.472, 310.724, 213.124
48.033, 618.821, 213.999
1178.482, 680.129, 201.707
1248.523, 361.065, 69.725
805.358, 292.419, 62.970
203.759, 491.074, 184.577
1265.292, 32.574, 36.637
1607.392, 763.926, 238.916
20.552, 666.207, 122.904
336.240, 251.416, 108.365
1763.305, 849.634, 41.139
1664.460, 128.529, 231.019
1536.504, 935.954, 168.492
1692.363, 44.607, 159.241
780.935, 779.062, 131.729
1798.083, 232.891, 51.145
1173.756, 185.651, 34.409
797.963, 700.186, 229.083
1719.961, 241.189, 125.604
750.763, 1056.051, 97.203
1507.115, 816.306, 119.171
793.841, 549.431, 215.733
1325.078, 679.888, 245.739
180.744, 305.648, 196.000
247.763, 898.465, 159.988
1132.153, 713.784, 88.108
1368.348, 137.704, 26.808
1147.686, 768.814, 240.625
145.563, 36.316, 54.324
134.652, 261.059, 179.666
1127.804, 109.141, 53.914
546.647, 206.902, 148.756
400.406, 745.254, 208.539
842.954, 717.886, 118.179
189.763, 685.708, 120.382
1066.907, 488.775, 85.401
295.892, 582.988, 41.300
881.487, 216.730, 249.396
983.167, 1066.421, 80.342
827.323, 46.823, 71.477
536.290, 828.650, 236.615
276.879, 1063.241, 230.223
1700.800, 631.677, 158.875
113.076, 330.826, 213.954
1748.289, 909.834, 62.191
977.241, 100.425, 91.121
1028.010, 505.780, 175.820
1173.233, 53.633, 165.424
570.099, 11.232, 184.616
1314.081, 664.312, 94.060
1433.240, 661.325, 213.328
622.176, 647.219, 70.383
112.547, 4.116, 107.829
124.533, 903.453, 44.268
1132.650, 298.801, 179.362
